query_id,treatment_id,parent_node,Alias,input_rows,output_rows,Async Capable,Parent Relationship,Filter,Index Cond,Schema,Parallel Aware,Node Type,Output,Relation Name,Rows Removed by Filter,execution_time,Actual Loops,I/O Read Time,I/O Write Time,Shared Read Blocks,Shared Hit Blocks,Self Shared Read Blocks,Self Shared Hit Blocks,Plan Rows,execution_log_time,shared_read_blocks_log,run_id,dbname,data_folder_name
141055,9,Merge Join,posts,3557569.0,6464,False,Outer,0,0,public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,282.6345,1.0,277.939,0.0,1646.0,2031.0,1646.0,2031.0,3557569.0,2.452759055313382,3.2166935991697545,0,mathso,ce_mathso
141055,18,Merge Join,posts,3557569.0,6464,False,Outer,0,0,public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,291.456,1.0,286.147,0.0,1646.0,2031.0,1646.0,2031.0,3557569.0,2.4660605357357968,3.2166935991697545,0,mathso,ce_mathso
141055,24,Merge Join,posts,3557569.0,6464,False,Outer,0,0,public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,319.971,1.0,313.439,0.0,1646.0,2031.0,1646.0,2031.0,3557569.0,2.5064657953054277,3.2166935991697545,0,mathso,ce_mathso
141113,9,Nested Loop,v,12465841.0,0,False,Inner,(v.votetypeid = 10),(v.postid = p.id),public,False,Index Scan,"['v.id', 'v.postid', 'v.votetypeid', 'v.userid', 'v.creationdate', 'v.bountyamount', 'v.jsonfield']",votes,24.0,3624.405,2491.0,3559.7955,0.0,22963.5,34201.5,9.21858691288639,13.73002810116419,1.0,3.55935652937332,4.361056994077701,0,mathso,ce_mathso
141113,18,Nested Loop,v,12465841.0,0,False,Inner,(v.votetypeid = 10),(v.postid = p.id),public,False,Index Scan,"['v.id', 'v.postid', 'v.votetypeid', 'v.userid', 'v.creationdate', 'v.bountyamount', 'v.jsonfield']",votes,24.0,3502.346,2491.0,3437.2569999999996,0.0,22963.5,34201.5,9.21858691288639,13.73002810116419,1.0,3.544483031542688,4.361056994077701,0,mathso,ce_mathso
141113,24,Nested Loop,v,12465841.0,0,False,Inner,(v.votetypeid = 10),(v.postid = p.id),public,False,Index Scan,"['v.id', 'v.postid', 'v.votetypeid', 'v.userid', 'v.creationdate', 'v.bountyamount', 'v.jsonfield']",votes,24.0,4086.4855,2491.0,3999.2025000000003,0.0,22964.0,34201.0,9.218787635487756,13.729827378562826,1.0,3.6114562250490994,4.361066449753943,0,mathso,ce_mathso
141114,9,Nested Loop,v,12465841.0,0,False,Inner,(v.votetypeid = 10),(v.postid = p.id),public,False,Index Scan,"['v.id', 'v.postid', 'v.votetypeid', 'v.userid', 'v.creationdate', 'v.bountyamount', 'v.jsonfield']",votes,24.0,3582.058,2491.0,3515.4535,0.0,22963.5,34201.5,9.21858691288639,13.73002810116419,1.0,3.5542538382738633,4.361056994077701,0,mathso,ce_mathso
141114,18,Nested Loop,v,12465841.0,0,False,Inner,(v.votetypeid = 10),(v.postid = p.id),public,False,Index Scan,"['v.id', 'v.postid', 'v.votetypeid', 'v.userid', 'v.creationdate', 'v.bountyamount', 'v.jsonfield']",votes,24.0,3567.112,2491.0,3501.9605,0.0,22963.5,34201.5,9.21858691288639,13.73002810116419,1.0,3.552438478052338,4.361056994077701,0,mathso,ce_mathso
141114,24,Nested Loop,v,12465841.0,0,False,Inner,(v.votetypeid = 10),(v.postid = p.id),public,False,Index Scan,"['v.id', 'v.postid', 'v.votetypeid', 'v.userid', 'v.creationdate', 'v.bountyamount', 'v.jsonfield']",votes,24.0,3918.343,2491.0,3831.707,0.0,22964.0,34201.0,9.218787635487756,13.729827378562826,1.0,3.593213272278531,4.361066449753943,0,mathso,ce_mathso
141142,9,Nested Loop,posts,3557569.0,10,False,Outer,0,(posts.owneruserid = 355323),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,2.239,1.0,2.207,0.0,13.0,0.0,13.0,0.0,115.0,0.510410948010177,1.146128035678238,0,mathso,ce_mathso
141142,9,Nested Loop,votes,12465841.0,20,False,Inner,(votes.votetypeid = 2),(votes.postid = posts.id),public,False,Index Scan,"['votes.id', 'votes.postid', 'votes.votetypeid', 'votes.userid', 'votes.creationdate', 'votes.bountyamount', 'votes.jsonfield']",votes,0.0,6.5,10.0,6.365,0.0,37.0,14.0,3.7,1.4,11.0,0.8750612633917001,1.5797835966168101,0,mathso,ce_mathso
141142,18,Nested Loop,posts,3557569.0,10,False,Outer,0,(posts.owneruserid = 355323),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,2.3644999999999996,1.0,2.3360000000000003,0.0,13.0,0.0,13.0,0.0,115.0,0.5269205326386489,1.146128035678238,0,mathso,ce_mathso
141142,18,Nested Loop,votes,12465841.0,20,False,Inner,(votes.votetypeid = 2),(votes.postid = posts.id),public,False,Index Scan,"['votes.id', 'votes.postid', 'votes.votetypeid', 'votes.userid', 'votes.creationdate', 'votes.bountyamount', 'votes.jsonfield']",votes,0.0,6.66,10.0,6.534,0.0,37.0,14.0,3.7,1.4,11.0,0.884228769632604,1.5797835966168101,0,mathso,ce_mathso
141142,24,Nested Loop,posts,3557569.0,10,False,Outer,0,(posts.owneruserid = 355323),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,2.605,1.0,2.568,0.0,13.0,0.0,13.0,0.0,115.0,0.5569052690554478,1.146128035678238,0,mathso,ce_mathso
141142,24,Nested Loop,votes,12465841.0,20,False,Inner,(votes.votetypeid = 2),(votes.postid = posts.id),public,False,Index Scan,"['votes.id', 'votes.postid', 'votes.votetypeid', 'votes.userid', 'votes.creationdate', 'votes.bountyamount', 'votes.jsonfield']",votes,0.0,6.8500000000000005,10.0,6.704,0.0,37.0,14.0,3.7,1.4,11.0,0.8948696567452525,1.5797835966168101,0,mathso,ce_mathso
141423,9,0,posts,3557569.0,802587,False,0,(posts.posttypeid = 1),(posts.acceptedanswerid IS NOT NULL),public,False,Index Scan,['id'],posts,0.0,1372.3445,1.0,1086.1875,0.0,64074.0,451000.0,64074.0,451000.0,346422.0,3.1377794925770632,4.806688614856282,0,mathso,ce_mathso
141423,18,0,posts,3557569.0,802587,False,0,(posts.posttypeid = 1),(posts.acceptedanswerid IS NOT NULL),public,False,Index Scan,['id'],posts,0.0,1378.8564999999999,1.0,1101.8555000000001,0.0,64074.0,451000.0,64074.0,451000.0,346422.0,3.139833923721069,4.806688614856282,0,mathso,ce_mathso
141423,24,0,posts,3557569.0,802587,False,0,(posts.posttypeid = 1),(posts.acceptedanswerid IS NOT NULL),public,False,Index Scan,['id'],posts,0.0,1695.9695,1.0,1283.5695,0.0,64074.0,451000.0,64074.0,451000.0,346422.0,3.2296740367191292,4.806688614856282,0,mathso,ce_mathso
141440,9,Hash,q,3557569.0,802587,False,Outer,(q.posttypeid = 1),(q.acceptedanswerid IS NOT NULL),public,False,Index Scan,['q.id'],posts,0.0,1390.371,1.0,1076.761,0.0,64071.0,451003.0,64071.0,451003.0,346422.0,3.1434429472239978,4.806668280654998,0,mathso,ce_mathso
141440,18,Hash,q,3557569.0,802587,False,Outer,(q.posttypeid = 1),(q.acceptedanswerid IS NOT NULL),public,False,Index Scan,['q.id'],posts,0.0,1371.915,1.0,1074.799,0.0,64071.0,451003.0,64071.0,451003.0,346422.0,3.137643650001736,4.806668280654998,0,mathso,ce_mathso
141440,24,Hash,q,3557569.0,802587,False,Outer,(q.posttypeid = 1),(q.acceptedanswerid IS NOT NULL),public,False,Index Scan,['q.id'],posts,0.0,1546.342,1.0,1152.952,0.0,64071.0,451003.0,64071.0,451003.0,346422.0,3.1895863138915996,4.806668280654998,0,mathso,ce_mathso
141670,9,Aggregate,posts,3557569.0,1,False,Outer,((posts.acceptedanswerid IS NULL) AND (posts.posttypeid = 1)),(posts.owneruserid = 951775),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,0.7190000000000001,1.0,0.7065,0.0,4.0,0.0,4.0,0.0,38.0,0.23527587668705244,0.6989700043360189,0,mathso,ce_mathso
141670,9,Aggregate,posts_1,3557569.0,1,False,Outer,(posts_1.posttypeid = 1),(posts_1.owneruserid = 951775),public,False,Index Scan,"['posts_1.id', 'posts_1.posttypeid', 'posts_1.acceptedanswerid', 'posts_1.parentid', 'posts_1.creationdate', 'posts_1.score', 'posts_1.viewcount', 'posts_1.body', 'posts_1.owneruserid', 'posts_1.lasteditoruserid', 'posts_1.lasteditordisplayname', 'posts_1.lasteditdate', 'posts_1.lastactivitydate', 'posts_1.title', 'posts_1.tags', 'posts_1.answercount', 'posts_1.commentcount', 'posts_1.favoritecount', 'posts_1.closeddate', 'posts_1.communityowneddate', 'posts_1.jsonfield']",posts,0.0,0.0165,1.0,0.0,0.0,0.0,4.0,0.0,4.0,50.0,0.00710738297405739,0.0,0,mathso,ce_mathso
141670,18,Aggregate,posts,3557569.0,1,False,Outer,((posts.acceptedanswerid IS NULL) AND (posts.posttypeid = 1)),(posts.owneruserid = 951775),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,0.6855,1.0,0.667,0.0,4.0,0.0,4.0,0.0,38.0,0.22672875685699073,0.6989700043360189,0,mathso,ce_mathso
141670,18,Aggregate,posts_1,3557569.0,1,False,Outer,(posts_1.posttypeid = 1),(posts_1.owneruserid = 951775),public,False,Index Scan,"['posts_1.id', 'posts_1.posttypeid', 'posts_1.acceptedanswerid', 'posts_1.parentid', 'posts_1.creationdate', 'posts_1.score', 'posts_1.viewcount', 'posts_1.body', 'posts_1.owneruserid', 'posts_1.lasteditoruserid', 'posts_1.lasteditordisplayname', 'posts_1.lasteditdate', 'posts_1.lastactivitydate', 'posts_1.title', 'posts_1.tags', 'posts_1.answercount', 'posts_1.commentcount', 'posts_1.favoritecount', 'posts_1.closeddate', 'posts_1.communityowneddate', 'posts_1.jsonfield']",posts,0.0,0.023,1.0,0.0,0.0,0.0,4.0,0.0,4.0,50.0,0.009875633712160119,0.0,0,mathso,ce_mathso
141670,24,Aggregate,posts,3557569.0,1,False,Outer,((posts.acceptedanswerid IS NULL) AND (posts.posttypeid = 1)),(posts.owneruserid = 951775),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,0.698,1.0,0.677,0.0,4.0,0.0,4.0,0.0,38.0,0.22993768590793387,0.6989700043360189,0,mathso,ce_mathso
141670,24,Aggregate,posts_1,3557569.0,1,False,Outer,(posts_1.posttypeid = 1),(posts_1.owneruserid = 951775),public,False,Index Scan,"['posts_1.id', 'posts_1.posttypeid', 'posts_1.acceptedanswerid', 'posts_1.parentid', 'posts_1.creationdate', 'posts_1.score', 'posts_1.viewcount', 'posts_1.body', 'posts_1.owneruserid', 'posts_1.lasteditoruserid', 'posts_1.lasteditordisplayname', 'posts_1.lasteditdate', 'posts_1.lastactivitydate', 'posts_1.title', 'posts_1.tags', 'posts_1.answercount', 'posts_1.commentcount', 'posts_1.favoritecount', 'posts_1.closeddate', 'posts_1.communityowneddate', 'posts_1.jsonfield']",posts,0.0,0.01,1.0,0.0,0.0,0.0,4.0,0.0,4.0,50.0,0.004321373782642578,0.0,0,mathso,ce_mathso
141672,9,Aggregate,posts,3557569.0,0,False,Outer,((posts.acceptedanswerid IS NULL) AND (posts.posttypeid = 1)),(posts.owneruserid = 901328),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,0.571,1.0,0.5625,0.0,3.0,0.0,3.0,0.0,38.0,0.1961761850399733,0.6020599913279624,0,mathso,ce_mathso
141672,9,Aggregate,posts_1,3557569.0,0,False,Outer,(posts_1.posttypeid = 1),(posts_1.owneruserid = 901328),public,False,Index Scan,"['posts_1.id', 'posts_1.posttypeid', 'posts_1.acceptedanswerid', 'posts_1.parentid', 'posts_1.creationdate', 'posts_1.score', 'posts_1.viewcount', 'posts_1.body', 'posts_1.owneruserid', 'posts_1.lasteditoruserid', 'posts_1.lasteditordisplayname', 'posts_1.lasteditdate', 'posts_1.lastactivitydate', 'posts_1.title', 'posts_1.tags', 'posts_1.answercount', 'posts_1.commentcount', 'posts_1.favoritecount', 'posts_1.closeddate', 'posts_1.communityowneddate', 'posts_1.jsonfield']",posts,0.0,0.006500000000000001,1.0,0.0,0.0,0.0,3.0,0.0,3.0,50.0,0.0028137792246732954,0.0,0,mathso,ce_mathso
141672,18,Aggregate,posts,3557569.0,0,False,Outer,((posts.acceptedanswerid IS NULL) AND (posts.posttypeid = 1)),(posts.owneruserid = 901328),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,0.6174999999999999,1.0,0.609,0.0,3.0,0.0,3.0,0.0,38.0,0.20884428934073798,0.6020599913279624,0,mathso,ce_mathso
141672,18,Aggregate,posts_1,3557569.0,0,False,Outer,(posts_1.posttypeid = 1),(posts_1.owneruserid = 901328),public,False,Index Scan,"['posts_1.id', 'posts_1.posttypeid', 'posts_1.acceptedanswerid', 'posts_1.parentid', 'posts_1.creationdate', 'posts_1.score', 'posts_1.viewcount', 'posts_1.body', 'posts_1.owneruserid', 'posts_1.lasteditoruserid', 'posts_1.lasteditordisplayname', 'posts_1.lasteditdate', 'posts_1.lastactivitydate', 'posts_1.title', 'posts_1.tags', 'posts_1.answercount', 'posts_1.commentcount', 'posts_1.favoritecount', 'posts_1.closeddate', 'posts_1.communityowneddate', 'posts_1.jsonfield']",posts,0.0,0.0075,1.0,0.0,0.0,0.0,3.0,0.0,3.0,50.0,0.003245054813147085,0.0,0,mathso,ce_mathso
141683,9,Aggregate,p,3557569.0,0,False,Outer,0,(p.owneruserid = 980972),public,False,Index Scan,"['id', 'posttypeid', 'acceptedanswerid', 'parentid', 'creationdate', 'score', 'viewcount', 'body', 'owneruserid', 'lasteditoruserid', 'lasteditordisplayname', 'lasteditdate', 'lastactivitydate', 'title', 'tags', 'answercount', 'commentcount', 'favoritecount', 'closeddate', 'communityowneddate', 'jsonfield']",posts,0.0,0.6214999999999999,1.0,0.613,0.0,3.0,0.0,3.0,0.0,115.0,0.20991695300899157,0.6020599913279624,0,mathso,ce_mathso
141683,18,Aggregate,p,3557569.0,0,False,Outer,0,(p.owneruserid = 980972),public,False,Index Scan,"['id', 'posttypeid', 'acceptedanswerid', 'parentid', 'creationdate', 'score', 'viewcount', 'body', 'owneruserid', 'lasteditoruserid', 'lasteditordisplayname', 'lasteditdate', 'lastactivitydate', 'title', 'tags', 'answercount', 'commentcount', 'favoritecount', 'closeddate', 'communityowneddate', 'jsonfield']",posts,0.0,0.5609999999999999,1.0,0.552,0.0,3.0,0.0,3.0,0.0,115.0,0.19340290306241747,0.6020599913279624,0,mathso,ce_mathso
141683,24,Aggregate,p,3557569.0,0,False,Outer,0,(p.owneruserid = 980972),public,False,Index Scan,"['id', 'posttypeid', 'acceptedanswerid', 'parentid', 'creationdate', 'score', 'viewcount', 'body', 'owneruserid', 'lasteditoruserid', 'lasteditordisplayname', 'lasteditdate', 'lastactivitydate', 'title', 'tags', 'answercount', 'commentcount', 'favoritecount', 'closeddate', 'communityowneddate', 'jsonfield']",posts,0.0,0.476,1.0,0.463,0.0,3.0,0.0,3.0,0.0,115.0,0.16908635748702275,0.6020599913279624,0,mathso,ce_mathso
141685,9,Aggregate,p,3557569.0,1,False,Outer,0,(p.owneruserid = 494739),public,False,Index Scan,"['id', 'posttypeid', 'acceptedanswerid', 'parentid', 'creationdate', 'score', 'viewcount', 'body', 'owneruserid', 'lasteditoruserid', 'lasteditordisplayname', 'lasteditdate', 'lastactivitydate', 'title', 'tags', 'answercount', 'commentcount', 'favoritecount', 'closeddate', 'communityowneddate', 'jsonfield']",posts,0.0,0.6194999999999999,1.0,0.606,0.0,4.0,0.0,4.0,0.0,115.0,0.20938095234619572,0.6989700043360189,0,mathso,ce_mathso
141685,18,Aggregate,p,3557569.0,1,False,Outer,0,(p.owneruserid = 494739),public,False,Index Scan,"['id', 'posttypeid', 'acceptedanswerid', 'parentid', 'creationdate', 'score', 'viewcount', 'body', 'owneruserid', 'lasteditoruserid', 'lasteditordisplayname', 'lasteditdate', 'lastactivitydate', 'title', 'tags', 'answercount', 'commentcount', 'favoritecount', 'closeddate', 'communityowneddate', 'jsonfield']",posts,0.0,0.6779999999999999,1.0,0.6645000000000001,0.0,4.0,0.0,4.0,0.0,115.0,0.22479195649268147,0.6989700043360189,0,mathso,ce_mathso
141685,24,Aggregate,p,3557569.0,1,False,Outer,0,(p.owneruserid = 494739),public,False,Index Scan,"['id', 'posttypeid', 'acceptedanswerid', 'parentid', 'creationdate', 'score', 'viewcount', 'body', 'owneruserid', 'lasteditoruserid', 'lasteditordisplayname', 'lasteditdate', 'lastactivitydate', 'title', 'tags', 'answercount', 'commentcount', 'favoritecount', 'closeddate', 'communityowneddate', 'jsonfield']",posts,0.0,0.642,1.0,0.629,0.0,4.0,0.0,4.0,0.0,115.0,0.21537315278342195,0.6989700043360189,0,mathso,ce_mathso
141686,9,Aggregate,p,3557569.0,0,False,Outer,0,(p.owneruserid = 758109),public,False,Index Scan,"['id', 'posttypeid', 'acceptedanswerid', 'parentid', 'creationdate', 'score', 'viewcount', 'body', 'owneruserid', 'lasteditoruserid', 'lasteditordisplayname', 'lasteditdate', 'lastactivitydate', 'title', 'tags', 'answercount', 'commentcount', 'favoritecount', 'closeddate', 'communityowneddate', 'jsonfield']",posts,0.0,0.699,1.0,0.679,0.0,3.0,0.0,3.0,0.0,115.0,0.23019337886904556,0.6020599913279624,0,mathso,ce_mathso
141686,18,Aggregate,p,3557569.0,0,False,Outer,0,(p.owneruserid = 758109),public,False,Index Scan,"['id', 'posttypeid', 'acceptedanswerid', 'parentid', 'creationdate', 'score', 'viewcount', 'body', 'owneruserid', 'lasteditoruserid', 'lasteditordisplayname', 'lasteditdate', 'lastactivitydate', 'title', 'tags', 'answercount', 'commentcount', 'favoritecount', 'closeddate', 'communityowneddate', 'jsonfield']",posts,0.0,0.45499999999999996,1.0,0.44700000000000006,0.0,3.0,0.0,3.0,0.0,115.0,0.1628629933219261,0.6020599913279624,0,mathso,ce_mathso
141686,24,Aggregate,p,3557569.0,0,False,Outer,0,(p.owneruserid = 758109),public,False,Index Scan,"['id', 'posttypeid', 'acceptedanswerid', 'parentid', 'creationdate', 'score', 'viewcount', 'body', 'owneruserid', 'lasteditoruserid', 'lasteditordisplayname', 'lasteditdate', 'lastactivitydate', 'title', 'tags', 'answercount', 'commentcount', 'favoritecount', 'closeddate', 'communityowneddate', 'jsonfield']",posts,0.0,0.414,1.0,0.405,0.0,3.0,0.0,3.0,0.0,115.0,0.1504494094608806,0.6020599913279624,0,mathso,ce_mathso
141736,9,Nested Loop,posts,3557569.0,0,False,Outer,0,(posts.owneruserid = 83426),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,0.563,1.0,0.5549999999999999,0.0,3.0,0.0,3.0,0.0,115.0,0.1939589780191869,0.6020599913279624,0,mathso,ce_mathso
141736,9,Nested Loop,votes,12465841.0,0,False,Inner,(votes.votetypeid = 2),(votes.postid = posts.id),public,False,Index Scan,"['votes.id', 'votes.postid', 'votes.votetypeid', 'votes.userid', 'votes.creationdate', 'votes.bountyamount', 'votes.jsonfield']",votes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0,mathso,ce_mathso
141736,18,Nested Loop,posts,3557569.0,0,False,Outer,0,(posts.owneruserid = 83426),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,0.433,1.0,0.4235,0.0,3.0,0.0,3.0,0.0,115.0,0.1562461903973445,0.6020599913279624,0,mathso,ce_mathso
141736,18,Nested Loop,votes,12465841.0,0,False,Inner,(votes.votetypeid = 2),(votes.postid = posts.id),public,False,Index Scan,"['votes.id', 'votes.postid', 'votes.votetypeid', 'votes.userid', 'votes.creationdate', 'votes.bountyamount', 'votes.jsonfield']",votes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0,mathso,ce_mathso
141736,24,Nested Loop,posts,3557569.0,0,False,Outer,0,(posts.owneruserid = 83426),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,0.578,1.0,0.562,0.0,3.0,0.0,3.0,0.0,115.0,0.19810699887340147,0.6020599913279624,0,mathso,ce_mathso
141736,24,Nested Loop,votes,12465841.0,0,False,Inner,(votes.votetypeid = 2),(votes.postid = posts.id),public,False,Index Scan,"['votes.id', 'votes.postid', 'votes.votetypeid', 'votes.userid', 'votes.creationdate', 'votes.bountyamount', 'votes.jsonfield']",votes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0,mathso,ce_mathso
141738,9,Nested Loop,posts,3557569.0,0,False,Outer,0,(posts.owneruserid = 167106),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,0.49350000000000005,1.0,0.484,0.0,3.0,0.0,3.0,0.0,115.0,0.17420522694014712,0.6020599913279624,0,mathso,ce_mathso
141738,9,Nested Loop,votes,12465841.0,0,False,Inner,(votes.votetypeid = 2),(votes.postid = posts.id),public,False,Index Scan,"['votes.id', 'votes.postid', 'votes.votetypeid', 'votes.userid', 'votes.creationdate', 'votes.bountyamount', 'votes.jsonfield']",votes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0,mathso,ce_mathso
